basura_papel,basura_plastico,basura_resto,basura_organico,basura_cristal,edad,genero,estado_civil,hijos,tipo_vivienda,nivel_estudios,profesion,cant_aluminio,cant_plastico,cant_cristal,kg_papel,kg_organico
1,1,0,0,0,67,1,1,2,0,5,9,343,354,340,397.8,409.83
1,1,0,1,0,20,0,0,0,0,3,8,347,370,348,382.35,418.86
1,0,0,0,1,78,0,2,0,0,2,6,352,349,330,377.85,395.13
1,1,1,0,0,79,0,1,2,2,5,15,331,297,286,366.69,358.33
1,0,0,0,0,79,0,3,0,1,7,17,334,327,293,387.55,389.15
1,1,1,0,0,34,0,0,0,2,5,3,358,347,314,378.84,394.09
0,1,1,1,0,28,0,0,0,0,6,5,370,378,353,400.62,412.1
1,1,0,0,0,18,1,0,0,0,4,1,307,340,305,390.83,391.94
1,1,0,0,1,23,1,0,0,0,4,19,340,313,305,347.83,346.5
1,1,0,0,1,53,1,2,0,0,7,1,377,385,371,403.02,423.37
0,1,0,1,1,25,0,0,0,0,4,18,355,386,337,398.19,402.02
1,1,1,0,0,74,0,2,0,0,5,17,346,355,309,414.64,365.11
1,1,1,1,0,31,1,2,2,1,5,5,367,364,360,416.21,418.63
1,0,0,1,0,33,1,0,0,0,4,4,331,358,333,364.2,354.7
1,1,0,0,0,28,0,0,0,0,4,5,373,361,319,391.0,361.69
1,1,1,1,1,29,0,0,0,1,4,18,391,378,340,417.45,418.8
1,1,0,1,0,33,0,2,1,0,2,23,361,363,305,341.64,373.63
1,1,1,0,0,35,0,0,0,0,5,23,342,330,374,378.91,404.68
1,1,1,0,0,18,0,0,0,0,3,18,379,376,358,413.28,398.6
1,1,0,1,0,28,0,0,0,2,5,8,364,330,296,376.25,403.19
1,0,0,0,0,67,1,3,3,1,7,7,375,367,333,412.75,408.43
1,1,0,0,0,28,0,0,0,0,3,6,331,352,318,382.54,376.92
0,1,1,1,0,54,1,0,0,0,7,7,365,332,346,377.54,400.23
0,1,0,1,0,41,0,0,0,0,7,5,358,362,312,414.85,404.6
1,1,0,1,0,56,1,0,0,0,4,10,330,360,318,419.92,388.11
0,1,0,1,0,30,0,2,2,1,4,10,388,364,322,420.78,399.5
1,1,1,0,0,23,1,0,0,0,2,4,325,368,345,385.05,402.58
1,1,0,0,0,19,1,0,0,2,3,0,359,358,320,407.33,408.82
1,0,1,0,0,54,1,0,0,1,3,7,355,352,329,380.68,396.33
0,1,1,1,1,51,1,2,1,0,4,16,368,395,333,405.44,422.64
1,1,0,0,0,30,0,2,2,0,7,14,333,349,335,386.46,381.08
1,1,0,0,1,33,0,0,0,0,5,23,370,336,347,416.39,406.97
1,1,0,0,1,23,1,0,0,3,5,8,351,336,335,365.23,402.46
1,0,0,0,0,21,0,0,0,1,5,16,373,323,313,375.6,401.92
0,1,0,1,1,32,0,2,1,0,4,20,339,347,280,369.75,394.56
1,1,1,0,1,27,1,0,0,1,3,11,320,330,298,327.04,365.18
1,1,0,0,1,18,1,0,0,1,5,7,364,347,326,372.07,389.77
1,1,0,0,1,34,1,0,0,0,4,18,317,337,290,367.15,389.14
1,1,0,1,0,40,1,2,2,0,3,7,336,341,334,384.95,378.28
1,1,0,0,1,73,1,3,3,0,4,4,352,337,347,386.87,402.94
1,1,0,0,1,28,1,0,0,0,3,10,351,374,339,397.85,365.67
0,1,0,1,1,79,0,3,0,2,2,13,368,357,363,383.92,370.86
1,0,0,1,0,23,1,0,0,0,5,5,387,376,377,438.0,429.72
1,0,1,0,0,19,0,0,0,1,0,21,340,357,320,423.57,407.39
1,1,0,0,1,30,1,0,0,1,2,13,329,348,329,362.8,399.8
1,0,1,0,0,61,1,1,0,0,0,12,383,376,322,398.08,400.85
0,1,0,1,1,28,1,0,0,0,2,6,356,327,331,428.51,399.44
0,0,0,0,0,53,1,2,1,0,4,19,329,333,326,389.24,393.44
1,1,1,1,0,41,1,0,0,2,3,6,357,347,313,398.94,389.03
1,1,1,0,0,32,0,0,0,0,5,12,339,371,289,361.69,369.86
1,1,0,0,1,28,0,0,0,0,6,4,374,357,322,408.62,365.76
0,1,1,0,1,19,1,0,0,0,3,12,358,311,336,370.79,375.2
0,1,1,0,0,32,0,0,0,0,5,5,291,316,274,319.9,360.44
1,1,0,1,0,21,1,0,0,0,3,0,365,367,314,412.81,385.46
0,1,0,0,0,34,0,2,2,1,5,1,382,350,314,399.46,342.08
0,0,0,0,0,50,1,0,0,0,6,17,372,371,339,420.4,423.24
1,1,0,1,0,79,0,2,2,3,2,13,325,368,332,395.93,368.37
1,1,0,0,0,19,0,0,0,0,6,8,358,373,305,383.46,379.1
1,1,1,1,0,22,1,0,0,0,5,4,347,341,290,354.04,389.7
0,0,0,0,0,33,1,2,1,0,2,7,348,339,338,383.98,413.92
1,1,0,1,0,27,0,0,0,1,4,5,371,370,335,382.39,364.28
1,1,1,0,1,18,0,0,0,0,4,4,344,376,361,400.71,401.98
1,1,0,0,0,30,0,2,1,1,3,7,360,357,310,397.23,371.43
1,1,0,0,0,44,1,0,0,0,5,17,352,352,345,394.29,397.49
1,1,1,1,0,21,0,0,0,0,4,5,335,357,315,407.59,392.77
1,1,0,1,0,48,1,2,0,1,5,10,345,341,342,383.66,320.9
0,1,1,0,0,29,1,0,0,0,4,6,362,377,327,395.1,439.65
1,0,1,1,0,24,0,0,0,3,5,11,344,373,307,379.19,399.22
1,1,0,0,1,22,1,0,0,0,5,5,345,366,349,358.13,353.53
1,1,0,1,1,51,1,0,0,0,2,4,366,352,315,396.8,387.39
0,1,1,0,0,45,0,0,0,1,0,5,345,350,301,383.15,395.55
1,1,0,1,1,30,1,2,0,0,2,15,366,378,352,411.6,375.73
1,1,0,1,0,41,1,0,0,0,4,19,340,342,319,394.78,413.96
1,1,1,1,1,32,1,0,0,0,4,11,371,354,364,397.27,417.32
1,1,1,1,1,25,1,0,0,0,4,22,343,367,326,384.6,370.01
1,0,0,0,1,29,0,0,0,3,5,12,334,352,340,412.64,396.89
1,1,0,0,1,45,0,2,2,2,4,0,356,340,319,363.29,351.42
1,0,1,1,1,36,0,0,0,0,3,10,369,377,344,432.31,455.17
1,1,0,1,0,53,1,0,0,0,2,15,358,341,325,402.08,385.11
1,0,1,1,0,70,1,1,3,0,5,6,376,357,361,394.06,409.97
1,1,0,0,0,34,1,0,0,0,5,8,337,338,334,390.06,388.93
1,1,0,1,0,26,0,0,0,0,0,18,376,360,312,417.54,404.28
1,1,0,1,1,58,0,2,0,0,3,15,339,376,322,393.94,388.69
1,0,0,0,1,31,0,0,0,0,7,4,349,384,319,407.09,398.37
1,1,1,0,0,25,1,0,0,0,6,18,377,371,356,410.68,397.86
0,1,1,1,0,70,0,3,2,0,6,13,357,369,314,381.27,408.05
1,1,1,1,0,27,0,0,0,0,7,1,340,338,301,379.58,360.52
1,1,1,1,0,67,0,2,2,0,5,11,348,348,307,393.08,408.45
1,0,0,0,1,22,1,0,0,0,6,18,373,370,364,406.16,378.91
1,1,1,0,0,22,1,0,0,0,2,10,329,349,302,387.16,409.46
1,1,0,0,0,65,1,2,2,1,5,7,348,325,309,387.76,404.86
0,1,0,0,0,22,0,0,0,0,6,8,367,340,326,416.11,377.34
1,1,0,0,0,20,0,0,0,0,4,12,365,373,333,404.17,399.75
1,1,0,1,1,31,1,0,0,0,4,0,362,355,345,414.1,405.64
1,0,0,1,0,79,1,3,1,1,3,15,373,382,358,416.77,407.45
1,1,1,1,0,69,0,1,2,0,5,6,342,338,281,390.09,354.64
1,1,1,1,1,22,1,0,0,1,5,6,357,386,386,394.58,427.86
1,1,1,0,0,22,0,0,0,0,3,6,361,377,363,403.14,410.02
1,1,0,0,0,32,0,2,1,1,4,11,348,321,350,372.8,385.9
1,1,0,0,0,29,0,0,0,0,0,10,376,382,351,404.71,431.77
1,1,1,0,0,61,0,3,1,0,2,16,371,372,371,429.89,401.2
1,1,0,1,0,50,1,2,0,0,2,10,336,356,297,385.1,373.42
1,0,1,0,1,25,1,0,0,1,4,7,325,341,268,374.7,382.58
1,0,1,1,0,20,1,0,0,1,7,16,335,353,301,382.87,358.58
1,1,0,0,0,28,0,0,0,0,6,4,320,342,324,359.41,322.89
1,0,0,0,0,28,0,0,0,0,5,6,316,343,314,409.56,409.36
1,0,0,0,1,28,0,0,0,0,4,23,342,356,387,375.28,435.33
1,1,0,1,0,33,1,0,0,0,4,22,338,341,286,330.44,367.79
1,0,1,0,0,29,1,0,0,0,2,12,349,329,332,400.03,356.36
1,1,0,1,0,70,1,2,1,0,5,6,326,357,310,370.27,373.36
1,1,1,1,0,25,0,0,0,1,5,5,346,376,307,430.19,401.79
1,1,0,0,0,20,1,0,0,0,4,16,354,342,300,375.03,384.87
0,0,0,1,0,21,0,0,0,0,3,0,387,349,344,407.25,436.04
1,1,1,0,0,26,0,0,0,0,3,23,401,368,373,410.06,373.9
1,1,0,0,1,33,0,2,1,0,6,17,365,361,354,375.93,400.21
1,1,0,1,0,28,1,0,0,0,4,11,336,324,335,372.7,396.81
0,0,0,0,0,19,0,0,0,1,4,20,360,337,353,378.12,371.26
0,1,1,0,1,34,0,2,0,3,5,9,356,334,303,384.34,394.88
0,1,1,0,1,19,0,0,0,0,5,8,414,382,367,440.8,436.77
1,1,1,0,1,30,1,2,2,0,2,2,366,396,311,386.28,408.35
1,1,0,1,0,19,1,0,0,0,4,6,375,374,338,370.6,370.86
0,1,1,0,1,21,1,0,0,0,5,2,366,364,327,413.02,415.36
1,1,1,0,1,33,1,0,0,1,3,17,349,337,321,363.83,385.32
1,1,0,0,0,46,1,0,0,0,4,3,346,321,326,405.74,390.33
1,1,0,1,0,72,1,2,1,0,4,18,373,367,349,388.81,419.8
0,1,0,0,0,70,1,2,1,0,6,14,310,349,287,343.7,376.59
1,0,0,0,0,30,1,2,1,0,5,14,358,368,318,372.6,379.33
1,1,0,1,0,23,1,0,0,0,1,17,378,377,328,394.81,415.89
1,1,1,0,0,64,0,3,3,0,4,8,365,337,340,358.6,366.44
0,0,0,0,0,27,1,0,0,2,4,1,330,338,309,359.72,364.64
1,1,1,0,0,20,0,0,0,0,5,11,369,373,334,373.43,420.25
1,1,0,0,1,18,0,0,0,0,4,12,346,351,367,391.88,406.56
1,1,1,1,1,73,1,2,1,1,4,22,348,328,328,364.86,377.88
1,0,1,1,0,29,0,0,0,1,5,7,337,310,313,382.55,357.87
1,1,0,0,1,40,1,0,0,0,4,3,337,353,317,359.42,388.89
1,1,1,1,1,24,0,0,0,0,6,4,344,334,273,400.99,418.48
1,1,0,1,0,78,1,2,2,0,2,3,363,342,333,413.21,391.92
0,0,1,0,1,48,0,0,0,0,0,14,356,356,352,401.87,401.86
1,1,0,0,1,28,0,0,0,0,6,8,302,322,305,336.96,354.08
1,1,1,0,0,27,1,0,0,0,4,7,326,314,348,350.84,360.5
1,1,1,0,0,30,1,0,0,0,2,8,289,313,293,388.29,368.11
1,1,1,1,0,22,1,0,0,0,7,7,346,375,364,404.94,389.77
1,0,0,0,0,25,0,0,0,0,4,12,352,347,336,400.23,407.77
0,1,0,0,0,76,1,2,0,3,6,6,329,365,299,362.78,359.33
1,1,0,0,0,30,1,0,0,1,5,9,364,317,315,383.15,372.82
1,0,0,0,1,70,1,1,4,3,3,17,356,379,338,436.8,395.86
1,1,1,1,0,71,0,3,2,0,2,15,324,341,314,363.33,342.17
0,1,1,0,0,18,1,0,0,0,5,7,408,372,351,374.06,412.5
0,1,1,0,1,31,1,0,0,0,4,19,356,322,340,387.62,410.62
0,1,0,1,1,57,0,2,2,0,2,9,371,390,303,423.93,448.6
0,1,1,0,0,20,1,0,0,0,3,4,374,347,351,406.23,388.01
1,1,1,1,1,33,1,2,0,0,0,1,358,375,340,404.81,382.58
0,1,1,0,0,24,1,0,0,0,5,8,336,346,306,367.05,385.52
1,1,0,1,0,49,0,2,1,0,7,2,370,362,375,396.86,398.66
0,1,1,0,1,79,0,2,0,0,4,11,365,367,319,382.32,415.26
0,1,1,0,0,38,1,2,1,0,2,0,355,350,307,407.04,364.21
0,1,0,1,1,33,0,2,0,0,5,5,372,353,323,408.86,405.6
1,1,0,1,1,20,1,0,0,0,3,10,380,391,364,422.09,428.25
0,1,1,0,0,34,0,2,0,1,5,10,365,351,309,412.7,410.4
1,1,0,0,1,19,0,0,0,0,4,9,319,341,335,388.87,404.72
0,1,1,1,0,21,0,0,0,0,5,23,325,333,285,377.03,377.04
1,1,1,0,1,28,1,0,0,0,1,17,373,352,337,437.14,405.87
0,1,0,1,0,20,1,0,0,0,5,7,369,365,353,398.53,382.0
1,1,0,0,0,61,0,3,4,0,4,13,350,366,330,424.83,381.27
0,1,1,0,1,18,0,0,0,2,3,9,326,342,323,337.53000000000003,385.55
0,1,1,0,0,30,0,2,2,1,5,18,352,330,322,353.13,347.37
1,0,1,1,1,36,0,0,0,0,2,18,383,401,380,415.54,422.76
1,1,1,0,0,34,1,2,0,0,0,18,348,326,290,328.71,371.95
1,1,0,0,0,32,0,2,1,0,5,5,314,338,299,326.11,343.54
1,1,0,1,0,59,1,2,1,0,3,2,335,355,321,390.75,417.07
1,0,0,1,1,22,0,0,0,0,4,18,338,360,309,332.7,370.88
1,1,1,0,0,31,0,0,0,0,5,8,342,362,327,373.61,389.25
1,1,1,1,0,24,0,0,0,2,6,4,382,399,344,451.51,407.69
1,1,0,1,0,71,1,3,2,3,5,10,363,333,324,397.24,382.22
1,1,1,0,0,57,0,0,0,0,3,7,358,359,323,385.77,385.73
1,0,1,1,1,33,1,2,1,0,4,11,365,392,345,396.62,426.65
1,1,0,0,0,23,1,0,0,0,4,15,336,352,333,407.5,379.78
1,1,0,1,0,60,0,3,4,0,4,3,349,364,326,362.0,387.08
1,0,1,0,0,45,1,2,1,0,5,4,346,335,321,381.86,384.62
1,1,0,0,1,19,0,0,0,0,3,0,362,386,366,396.95,401.51
1,1,1,1,0,31,1,0,0,0,5,13,315,324,331,367.25,360.35
1,1,0,0,0,33,1,2,2,1,5,11,371,365,332,391.23,411.7
1,1,0,0,0,27,0,0,0,0,3,13,346,372,318,402.85,419.83
1,0,1,0,0,38,0,0,0,0,3,15,374,366,354,414.21,441.03
1,1,1,0,0,34,1,2,0,0,5,8,358,311,320,393.44,380.44
0,0,0,1,0,24,0,0,0,1,4,19,358,347,339,427.71,413.88
1,0,0,1,1,31,0,2,2,1,3,14,333,351,323,367.86,390.64
1,1,1,0,0,76,1,2,0,0,3,15,323,325,260,374.5,357.95
1,1,0,1,0,21,0,0,0,0,4,23,338,338,312,389.38,364.54
0,1,0,1,1,30,1,2,0,2,4,16,349,372,325,399.64,409.51
1,1,0,0,0,54,1,2,1,0,4,16,342,337,354,369.17,389.02
1,1,1,0,0,44,0,2,1,0,4,10,318,355,355,369.33,381.04
1,1,0,0,1,26,0,0,0,0,4,20,377,344,351,420.82,417.36
1,0,0,0,1,71,1,2,2,0,4,17,365,350,306,403.04,382.16
1,1,1,0,1,29,0,0,0,0,4,14,358,366,364,417.1,363.96
1,1,1,1,0,39,0,2,1,0,3,7,341,352,338,386.13,392.87
1,1,0,1,1,32,0,0,0,1,5,1,338,330,325,396.19,357.18
1,1,0,0,0,47,0,0,0,0,4,23,372,357,341,386.95,428.22
1,1,0,0,0,29,0,0,0,0,5,7,342,316,295,397.65,358.07
0,1,1,0,0,22,0,0,0,0,4,6,343,329,312,402.79,401.64
1,1,1,0,0,44,1,2,2,0,6,7,349,360,326,413.54,376.22
0,0,0,0,1,26,0,0,0,1,4,20,314,353,298,373.17,398.7
0,0,1,0,0,58,1,2,2,1,7,18,366,382,338,444.88,411.82
1,1,1,0,0,25,1,0,0,0,5,6,347,340,336,366.18,372.75
1,1,1,1,0,25,0,0,0,0,3,16,354,375,291,360.31,343.21
1,1,1,0,1,33,0,0,0,2,0,18,327,311,293,370.49,352.6
1,1,0,0,1,44,0,2,1,3,4,4,386,397,367,469.82,421.72
1,1,0,1,0,23,1,0,0,0,3,6,321,338,330,376.67,388.47
1,1,0,0,1,30,1,0,0,0,2,18,330,349,355,378.35,379.17
0,1,1,0,0,20,1,0,0,1,4,15,336,337,332,358.55,363.02
1,1,0,1,0,63,1,2,1,0,4,9,376,336,307,393.96,416.5
0,1,1,0,0,67,1,3,3,1,6,15,313,304,326,339.03,337.65
1,1,0,0,0,75,0,1,0,0,5,11,357,375,300,382.65,403.39
1,0,1,0,0,19,0,0,0,0,4,2,313,350,374,405.47,386.86
1,0,0,1,0,26,0,0,0,1,5,12,348,345,288,393.23,375.41
1,1,1,1,1,25,0,0,0,1,4,17,312,283,278,375.76,336.45
1,0,0,0,1,55,1,2,0,1,5,10,353,350,323,399.41,382.67
1,1,0,0,0,47,1,2,0,0,5,6,360,338,320,380.4,366.77
1,1,0,1,0,18,0,0,0,1,3,1,335,341,334,371.09,379.15
1,1,0,1,0,46,1,2,0,1,6,12,308,334,301,364.6,376.07
1,1,0,0,0,23,1,0,0,1,3,0,338,356,329,371.58,379.44
1,1,1,0,1,25,1,0,0,0,2,4,380,376,341,395.0,425.12
1,1,1,1,1,41,0,0,0,0,7,3,354,346,335,367.89,390.41
1,1,0,1,0,36,1,0,0,1,4,3,365,363,289,423.39,399.38
0,1,1,1,1,27,1,0,0,0,4,18,364,353,313,420.57,422.86
1,0,0,0,0,25,1,0,0,0,4,3,355,347,342,439.15,424.38
1,0,0,1,0,20,1,0,0,0,0,5,345,360,314,391.06,394.7
1,1,0,0,0,29,0,0,0,0,1,17,337,319,298,424.39,392.52
1,1,0,1,0,44,1,0,0,0,4,17,322,359,321,394.65,412.47
1,1,0,0,1,26,1,0,0,1,6,1,355,344,345,391.69,409.6
1,1,0,0,0,30,1,0,0,0,4,2,327,333,348,360.86,398.95
1,1,1,0,0,27,1,0,0,1,6,7,383,376,375,447.48,390.02
1,1,0,0,1,22,1,0,0,1,5,5,347,364,363,388.7,412.59
1,1,1,0,1,34,0,2,2,0,4,3,362,347,310,385.53,375.45
1,0,1,1,0,54,1,0,0,1,5,2,352,356,352,378.23,433.19
1,1,0,1,0,32,0,2,2,0,3,4,348,307,318,380.73,404.91
1,1,1,0,1,33,0,0,0,0,5,5,342,329,309,387.31,350.72
0,0,0,0,0,32,1,0,0,1,6,4,379,367,367,442.51,418.61
1,1,0,0,0,71,1,3,2,0,4,4,359,399,318,399.18,371.74
1,1,0,0,0,29,0,0,0,0,4,19,331,365,344,400.37,355.21
1,1,0,0,1,27,1,0,0,0,4,13,359,332,357,371.9,363.65
1,1,1,0,1,19,0,0,0,0,5,0,339,346,316,352.39,366.58
1,1,0,1,1,25,0,0,0,0,4,16,343,320,319,396.03,399.56
1,1,1,0,0,18,0,0,0,0,5,23,342,322,294,375.47,371.02
1,1,1,0,0,22,0,0,0,0,5,14,338,357,299,407.93,409.14
1,1,0,1,0,69,0,1,1,1,2,13,306,318,330,347.24,372.4
1,1,0,0,1,24,0,0,0,0,2,7,373,366,348,401.38,388.11
1,1,0,0,0,67,0,1,2,0,4,0,370,372,329,393.1,411.88
1,1,0,1,0,71,0,1,3,0,2,17,335,328,313,353.84,384.28
1,0,1,1,0,50,1,2,1,0,3,10,361,363,303,376.64,394.8
1,1,0,0,1,22,0,0,0,1,5,9,317,348,314,362.55,393.74
1,1,0,0,1,25,0,0,0,0,4,22,346,300,331,354.11,355.28
1,1,1,1,0,70,1,2,0,0,0,9,359,364,327,400.66,405.05
1,1,0,0,0,23,1,0,0,0,6,8,346,336,308,397.21,364.9
1,1,1,0,0,55,0,0,0,0,6,18,357,386,353,393.62,422.09
1,1,0,0,0,42,1,2,0,1,5,5,338,351,343,351.18,402.69
0,1,1,0,1,58,0,2,2,0,1,10,369,351,327,394.85,419.44
0,1,1,0,0,45,1,2,1,0,5,5,358,344,318,408.59,380.17
1,0,0,1,1,77,1,1,3,0,6,15,386,405,359,433.89,433.8
0,1,0,0,1,35,0,2,0,0,7,14,381,362,359,381.56,422.92
1,1,1,0,1,19,1,0,0,0,4,10,384,344,351,413.63,415.14
0,0,0,1,1,46,0,2,2,3,4,12,355,360,322,412.38,404.55
1,1,0,1,1,56,1,0,0,0,5,12,351,363,354,400.44,389.42
0,1,0,1,0,49,0,0,0,1,6,16,364,344,324,398.87,443.01
1,1,1,1,1,19,1,0,0,0,4,9,324,350,320,370.23,350.14
1,1,0,0,1,34,1,0,0,0,3,0,355,347,363,386.11,376.61
1,0,0,0,0,23,0,0,0,0,4,1,338,339,310,389.04,406.46
0,1,0,0,1,30,1,0,0,0,5,9,386,390,291,414.82,416.26
0,0,0,1,0,18,0,0,0,0,3,9,368,344,323,369.58,374.6
1,1,1,0,0,29,1,0,0,1,4,12,360,380,356,426.95,406.06
1,1,0,0,0,23,1,0,0,0,5,1,357,318,301,377.84,426.23
0,1,0,0,0,77,1,2,1,0,3,14,357,343,332,412.08,399.55
1,1,0,1,1,26,1,0,0,0,4,10,333,306,309,382.97,377.36
1,1,0,0,1,43,1,2,0,0,5,7,342,336,307,422.68,394.53
1,0,1,1,0,19,0,0,0,0,4,9,328,328,324,358.11,363.4
0,0,1,1,0,29,0,0,0,0,2,7,362,387,368,414.23,461.11
0,1,1,1,0,35,1,0,0,0,5,5,331,342,301,370.0,329.16
1,1,0,0,1,65,1,3,2,0,3,7,379,353,368,428.23,375.45
1,1,0,0,1,60,1,2,2,0,2,1,345,353,380,397.76,347.48
1,1,0,1,1,36,0,0,0,0,5,8,389,371,344,409.27,443.51
1,0,0,0,0,34,1,0,0,0,4,14,340,356,320,398.26,432.1
1,1,0,0,1,33,1,0,0,0,4,10,334,351,335,392.94,372.2
0,1,1,0,1,26,0,0,0,0,2,11,335,349,313,403.93,382.11
1,1,0,0,1,19,1,0,0,0,3,2,344,346,328,405.94,372.54
1,0,1,1,0,52,0,0,0,1,3,10,351,329,336,364.32,417.68
1,0,1,1,0,44,1,2,0,1,5,0,384,362,338,400.77,374.47
1,0,1,0,1,28,1,0,0,0,5,3,337,342,304,372.68,349.01
1,0,1,1,0,19,1,0,0,0,4,7,395,379,331,434.53,448.51
0,1,0,0,1,28,1,0,0,1,2,4,334,358,336,380.13,388.87
1,1,0,0,1,40,1,0,0,0,3,17,349,353,320,360.06,355.45
1,0,0,1,0,21,1,0,0,0,3,9,342,354,289,419.5,340.18
1,1,1,0,0,43,0,0,0,2,6,13,332,331,348,349.29,407.79
0,1,0,0,0,23,1,0,0,0,3,23,361,365,367,432.57,401.45
1,1,0,1,1,23,1,0,0,0,2,5,325,323,320,396.49,370.07
0,1,0,1,0,21,1,0,0,0,4,4,354,374,356,376.11,423.73
1,0,0,0,1,76,1,1,3,1,5,7,348,332,305,369.01,385.14
0,1,1,1,1,66,1,2,0,0,5,15,349,372,291,415.52,410.17
0,1,1,0,0,32,1,2,0,0,1,1,337,369,329,381.69,375.26
1,1,0,0,0,23,1,0,0,0,4,7,367,347,350,409.32,393.27
1,1,0,0,1,31,1,0,0,0,3,15,376,396,401,418.93,416.6
1,1,0,1,0,58,1,2,0,0,2,9,358,354,313,433.98,407.76
1,1,0,1,0,20,0,0,0,2,5,11,355,334,350,410.37,407.27
0,1,1,0,1,18,0,0,0,0,4,11,352,343,368,412.58,392.68
1,1,0,0,0,20,0,0,0,0,2,4,335,355,337,354.75,381.99
1,1,0,0,1,51,0,2,0,0,4,2,358,362,309,391.92,371.34
0,1,1,1,0,26,1,0,0,0,4,8,359,320,319,395.22,373.54
1,1,0,1,0,28,0,0,0,0,3,12,354,347,317,365.53,404.16
1,1,1,1,0,26,0,0,0,0,5,5,355,370,342,395.26,396.95
1,0,0,0,0,37,1,0,0,0,0,2,328,320,308,348.06,355.5
1,1,1,1,1,23,1,0,0,0,3,8,354,330,345,362.33,430.16
0,0,1,0,0,29,1,0,0,0,3,6,329,355,350,390.86,398.08
1,1,0,0,1,49,0,0,0,0,1,13,366,305,330,407.42,407.66
0,1,0,1,0,30,0,0,0,0,6,11,326,349,334,379.62,403.6
1,1,1,0,1,54,1,0,0,0,5,8,374,339,356,427.45,368.77
1,0,1,0,1,50,0,2,2,0,4,6,345,362,322,409.38,379.3
1,1,0,0,1,63,0,1,1,0,3,1,323,331,334,342.94,329.76
1,0,1,0,0,18,1,0,0,2,3,8,323,346,293,364.35,365.27
1,1,0,0,0,68,1,1,4,0,3,4,382,356,375,415.51,406.4
1,0,0,0,1,26,1,0,0,0,4,12,348,361,323,400.16,398.57
1,1,0,0,0,40,1,2,1,0,1,9,366,372,323,392.22,352.82
1,1,0,0,1,30,1,2,2,0,6,18,337,327,304,370.42,355.78000000000003
1,1,0,0,0,30,1,0,0,0,4,2,357,354,324,357.67,392.14
1,1,0,1,0,19,1,0,0,1,7,8,328,334,318,375.69,389.77
0,1,1,0,0,63,1,3,4,0,5,17,356,344,353,429.12,378.88
1,1,1,0,0,60,1,3,0,0,3,13,375,367,344,379.18,379.71
1,1,1,1,0,31,1,0,0,0,2,11,334,388,313,418.65,413.33
1,1,1,1,0,52,1,2,0,2,0,5,372,352,336,371.98,394.16
1,1,0,1,1,25,1,0,0,0,6,8,350,349,353,381.19,387.67
1,0,0,0,0,18,1,0,0,0,1,12,387,389,311,398.94,413.63
1,1,0,0,0,23,0,0,0,0,0,8,353,365,359,374.57,385.35
1,1,1,1,0,21,0,0,0,1,1,7,373,359,326,395.07,421.65
1,1,0,0,1,19,1,0,0,0,3,17,342,382,339,396.66,364.99
0,1,0,0,0,27,1,0,0,0,2,14,379,370,293,391.38,434.91
1,1,0,1,0,41,0,2,2,0,4,8,350,346,334,390.71,368.45
1,1,1,1,0,27,1,0,0,3,5,23,338,351,343,358.65,385.87
1,1,0,1,1,50,1,0,0,0,3,13,377,337,342,408.75,396.66
1,1,0,1,1,56,1,2,2,3,1,7,371,350,344,418.42,396.2
1,0,0,1,0,25,0,0,0,0,4,10,368,328,315,381.04,396.52
1,1,1,0,0,74,1,2,1,1,4,19,336,348,353,372.55,377.08
1,1,0,1,0,41,1,0,0,0,4,16,360,331,353,406.86,374.08
1,1,0,0,1,64,1,3,4,0,5,13,367,367,356,429.33,394.98
1,1,0,0,0,32,1,2,0,1,4,15,334,362,321,433.48,399.59
1,1,1,0,1,63,1,1,3,0,4,16,360,351,315,407.72,380.94
0,0,0,1,1,21,0,0,0,1,5,8,341,347,329,389.64,397.73
1,1,1,1,0,30,1,2,2,0,5,7,357,342,333,380.66,400.03
1,1,1,0,0,72,1,2,1,0,4,17,357,358,299,359.08,399.77
1,1,1,0,0,74,1,3,0,0,2,13,329,359,315,384.23,348.24
1,1,0,0,1,75,1,2,1,1,4,4,392,381,390,412.73,428.4
1,0,1,0,1,32,0,2,0,0,4,20,331,356,327,394.08,401.7
0,1,0,0,0,21,1,0,0,0,4,23,351,355,354,361.21,404.28
1,0,1,0,0,37,1,2,1,0,5,4,374,388,349,402.44,369.18
1,0,0,1,0,28,0,0,0,2,1,5,368,343,328,398.42,374.03
1,1,0,1,1,34,0,0,0,1,7,5,364,370,354,389.4,409.37
1,1,0,1,0,25,0,0,0,0,5,5,332,388,362,419.88,392.51
1,0,1,0,0,60,0,2,1,0,5,9,358,356,344,392.63,354.13
1,1,1,1,0,37,0,2,2,0,2,10,355,296,311,367.45,377.6
0,0,0,0,0,65,1,1,4,0,5,17,339,370,342,331.72,412.16
1,1,1,1,0,28,1,0,0,0,7,6,336,359,321,407.81,392.68
1,1,0,0,0,40,0,2,0,0,3,14,380,377,330,388.98,440.54
1,0,0,1,0,48,0,2,2,0,0,11,355,340,308,382.93,385.45
1,1,0,1,0,57,1,2,1,0,7,8,368,360,352,438.28,401.37
1,1,1,1,0,18,1,0,0,0,5,0,304,341,344,362.18,390.55
1,1,1,0,1,27,1,0,0,1,3,10,349,345,288,398.4,377.64
1,1,0,0,1,26,0,0,0,0,4,2,323,358,318,371.6,368.53
0,1,0,1,0,20,1,0,0,1,2,4,384,367,350,405.33,387.44
